Local time,Open,High,Low,Close,Volume
12.08.2020 00:50:00.000 GMT+0530,1.17348,1.17359,1.17325,1.17334,742450004.5776
12.08.2020 00:55:00.000 GMT+0530,1.17335,1.17373,1.17329,1.17358,1164139984.1308
12.08.2020 01:00:00.000 GMT+0530,1.17357,1.17370,1.17323,1.17325,1154430007.9345999
12.08.2020 01:05:00.000 GMT+0530,1.17324,1.17347,1.17311,1.17315,655149993.8965
12.08.2020 01:10:00.000 GMT+0530,1.17316,1.17335,1.17296,1.17304,1203849990.8447
12.08.2020 01:15:00.000 GMT+0530,1.17303,1.17308,1.17286,1.17302,946090003.9672
12.08.2020 01:20:00.000 GMT+0530,1.17300,1.17336,1.17285,1.17316,852500007.6295
12.08.2020 01:25:00.000 GMT+0530,1.17316,1.17362,1.17316,1.17361,615919994.3542001
12.08.2020 01:30:00.000 GMT+0530,1.17357,1.17357,1.17294,1.17315,394059997.5586
12.08.2020 01:35:00.000 GMT+0530,1.17316,1.17351,1.17314,1.17350,208660003.66210002
12.08.2020 01:40:00.000 GMT+0530,1.17351,1.17352,1.17325,1.17345,275990001.6785
12.08.2020 01:45:00.000 GMT+0530,1.17345,1.17346,1.17315,1.17315,127820000.6485
12.08.2020 01:50:00.000 GMT+0530,1.17316,1.17332,1.17307,1.17327,147409997.9401
12.08.2020 01:55:00.000 GMT+0530,1.17326,1.17353,1.17322,1.17352,179129999.1607
12.08.2020 02:00:00.000 GMT+0530,1.17352,1.17376,1.17346,1.17376,166100000.3815
12.08.2020 02:05:00.000 GMT+0530,1.17376,1.17392,1.17372,1.17390,158060000.4197
12.08.2020 02:10:00.000 GMT+0530,1.17390,1.17395,1.17380,1.17393,139670001.03
12.08.2020 02:15:00.000 GMT+0530,1.17394,1.17399,1.17390,1.17396,130199999.8093
12.08.2020 02:20:00.000 GMT+0530,1.17395,1.17401,1.17391,1.17401,164400001.526
12.08.2020 02:25:00.000 GMT+0530,1.17401,1.17409,1.17394,1.17404,95279998.3024
12.08.2020 02:30:00.000 GMT+0530,1.17406,1.17462,1.17399,1.17404,132660000.8011
12.08.2020 02:35:00.000 GMT+0530,1.17406,1.17408,1.17399,1.17401,21570000.1717
12.08.2020 02:40:00.000 GMT+0530,1.17401,1.17404,1.17400,1.17404,18500000.1192
12.08.2020 02:45:00.000 GMT+0530,1.17404,1.17459,1.17404,1.17421,97320000.17160001
12.08.2020 02:50:00.000 GMT+0530,1.17421,1.17451,1.17417,1.17426,216020002.365
12.08.2020 02:55:00.000 GMT+0530,1.17427,1.17429,1.17418,1.17420,24379999.8761
12.08.2020 03:00:00.000 GMT+0530,1.17419,1.17443,1.17419,1.17427,26250000
12.08.2020 03:05:00.000 GMT+0530,1.17433,1.17468,1.17432,1.17436,205249997.5563
12.08.2020 03:10:00.000 GMT+0530,1.17431,1.17458,1.17424,1.17435,86769998.5503
12.08.2020 03:15:00.000 GMT+0530,1.17435,1.17442,1.17427,1.17441,28870000.8392
12.08.2020 03:20:00.000 GMT+0530,1.17442,1.17442,1.17441,1.17441,3000000
12.08.2020 03:25:00.000 GMT+0530,1.17441,1.17445,1.17420,1.17421,20609999.6567
12.08.2020 03:30:00.000 GMT+0530,1.17411,1.17434,1.17411,1.17434,482848693.8476
12.08.2020 03:35:00.000 GMT+0530,1.17435,1.17448,1.17427,1.17448,629169713.9741001
12.08.2020 03:40:00.000 GMT+0530,1.17448,1.17449,1.17428,1.17439,148019996.6431
12.08.2020 03:45:00.000 GMT+0530,1.17440,1.17440,1.17434,1.17439,62940000.5341
12.08.2020 03:50:00.000 GMT+0530,1.17439,1.17449,1.17439,1.17440,89739999.7711
12.08.2020 03:55:00.000 GMT+0530,1.17439,1.17440,1.17429,1.17435,95869999.88569999
12.08.2020 04:00:00.000 GMT+0530,1.17435,1.17449,1.17435,1.17449,202430000.30519998
12.08.2020 04:05:00.000 GMT+0530,1.17448,1.17451,1.17440,1.17447,174539995.1935
12.08.2020 04:10:00.000 GMT+0530,1.17446,1.17450,1.17443,1.17450,138810003.2807
12.08.2020 04:15:00.000 GMT+0530,1.17447,1.17447,1.17435,1.17436,171710002.8991
12.08.2020 04:20:00.000 GMT+0530,1.17436,1.17450,1.17435,1.17450,102779998.7793
12.08.2020 04:25:00.000 GMT+0530,1.17449,1.17450,1.17437,1.17439,135790001.8691
12.08.2020 04:30:00.000 GMT+0530,1.17440,1.17440,1.17427,1.17432,204589999.19889998
12.08.2020 04:35:00.000 GMT+0530,1.17432,1.17436,1.17399,1.17400,290649995.8038
12.08.2020 04:40:00.000 GMT+0530,1.17399,1.17399,1.17363,1.17363,264030002.59399998
12.08.2020 04:45:00.000 GMT+0530,1.17363,1.17368,1.17340,1.17356,177229998.5886
12.08.2020 04:50:00.000 GMT+0530,1.17355,1.17380,1.17355,1.17363,269929998.3978
12.08.2020 04:55:00.000 GMT+0530,1.17362,1.17369,1.17357,1.17358,130549998.28330001
12.08.2020 05:00:00.000 GMT+0530,1.17359,1.17391,1.17359,1.17388,208369995.11720002
12.08.2020 05:05:00.000 GMT+0530,1.17389,1.17396,1.17388,1.17390,119670000.0764
12.08.2020 05:10:00.000 GMT+0530,1.17389,1.17399,1.17385,1.17399,97679999.35159999
12.08.2020 05:15:00.000 GMT+0530,1.17397,1.17400,1.17390,1.17394,99079998.97009999
12.08.2020 05:20:00.000 GMT+0530,1.17394,1.17401,1.17364,1.17365,144830001.5927
12.08.2020 05:25:00.000 GMT+0530,1.17364,1.17372,1.17351,1.17352,198399999.6185
12.08.2020 05:30:00.000 GMT+0530,1.17352,1.17417,1.17352,1.17409,2428730010.9863
12.08.2020 05:35:00.000 GMT+0530,1.17409,1.17431,1.17400,1.17419,657750000
12.08.2020 05:40:00.000 GMT+0530,1.17418,1.17426,1.17404,1.17411,315479991.91279995
12.08.2020 05:45:00.000 GMT+0530,1.17412,1.17431,1.17410,1.17414,440999996.1853
12.08.2020 05:50:00.000 GMT+0530,1.17415,1.17426,1.17410,1.17422,243120000.83929998
12.08.2020 05:55:00.000 GMT+0530,1.17422,1.17422,1.17343,1.17343,356069993.97290003
12.08.2020 06:00:00.000 GMT+0530,1.17342,1.17354,1.17313,1.17330,432719989.77659994
12.08.2020 06:05:00.000 GMT+0530,1.17328,1.17330,1.17264,1.17264,508340000.15260005
12.08.2020 06:10:00.000 GMT+0530,1.17261,1.17307,1.17261,1.17305,579430007.9346
12.08.2020 06:15:00.000 GMT+0530,1.17303,1.17350,1.17294,1.17346,592720008.8502
12.08.2020 06:20:00.000 GMT+0530,1.17346,1.17364,1.17335,1.17345,3940399856.5673003
12.08.2020 06:25:00.000 GMT+0530,1.17346,1.17375,1.17325,1.17343,680639999.3896
12.08.2020 06:30:00.000 GMT+0530,1.17344,1.17413,1.17335,1.17406,677579994.2017
12.08.2020 06:35:00.000 GMT+0530,1.17404,1.17415,1.17385,1.17402,836280010.2235
12.08.2020 06:40:00.000 GMT+0530,1.17403,1.17408,1.17376,1.17391,511920005.7984
12.08.2020 06:45:00.000 GMT+0530,1.17388,1.17411,1.17382,1.17400,443560001.37329996
12.08.2020 06:50:00.000 GMT+0530,1.17399,1.17399,1.17363,1.17368,402680004.11990005
12.08.2020 06:55:00.000 GMT+0530,1.17369,1.17400,1.17364,1.17397,486280002.594
12.08.2020 07:00:00.000 GMT+0530,1.17399,1.17411,1.17372,1.17386,532220001.22069997
12.08.2020 07:05:00.000 GMT+0530,1.17387,1.17395,1.17378,1.17381,4758440227.5085
12.08.2020 07:10:00.000 GMT+0530,1.17377,1.17378,1.17316,1.17321,499410003.66209996
12.08.2020 07:15:00.000 GMT+0530,1.17320,1.17321,1.17251,1.17266,968560012.8173
12.08.2020 07:20:00.000 GMT+0530,1.17266,1.17294,1.17265,1.17292,635839996.3379
12.08.2020 07:25:00.000 GMT+0530,1.17292,1.17300,1.17273,1.17297,517889999.3896
12.08.2020 07:30:00.000 GMT+0530,1.17295,1.17298,1.17165,1.17179,1092080001.831
12.08.2020 07:35:00.000 GMT+0530,1.17179,1.17239,1.17174,1.17224,945970016.4795
12.08.2020 07:40:00.000 GMT+0530,1.17225,1.17265,1.17214,1.17249,651220001.2207999
12.08.2020 07:45:00.000 GMT+0530,1.17247,1.17273,1.17206,1.17208,679910003.6621
12.08.2020 07:50:00.000 GMT+0530,1.17208,1.17231,1.17161,1.17226,787480010.9863
12.08.2020 07:55:00.000 GMT+0530,1.17227,1.17261,1.17221,1.17256,539139999.3897
12.08.2020 08:00:00.000 GMT+0530,1.17258,1.17305,1.17239,1.17299,733010002.1362001
12.08.2020 08:05:00.000 GMT+0530,1.17299,1.17299,1.17259,1.17294,596169998.1689
12.08.2020 08:10:00.000 GMT+0530,1.17294,1.17324,1.17288,1.17301,490400009.1552
12.08.2020 08:15:00.000 GMT+0530,1.17301,1.17309,1.17274,1.17277,432129997.2535
12.08.2020 08:20:00.000 GMT+0530,1.17276,1.17276,1.17197,1.17199,581440002.4413999
12.08.2020 08:25:00.000 GMT+0530,1.17200,1.17219,1.17193,1.17208,250700002.6702
12.08.2020 08:30:00.000 GMT+0530,1.17207,1.17241,1.17198,1.17198,517230003.3569
12.08.2020 08:35:00.000 GMT+0530,1.17198,1.17213,1.17166,1.17174,4658029899.5971
12.08.2020 08:40:00.000 GMT+0530,1.17173,1.17210,1.17168,1.17193,442079994.2018
12.08.2020 08:45:00.000 GMT+0530,1.17191,1.17195,1.17166,1.17182,421500003.81469995
12.08.2020 08:50:00.000 GMT+0530,1.17181,1.17220,1.17181,1.17202,9993629859.924301
12.08.2020 08:55:00.000 GMT+0530,1.17198,1.17216,1.17172,1.17215,491929992.67569995
12.08.2020 09:00:00.000 GMT+0530,1.17216,1.17251,1.17210,1.17244,561440002.4415
12.08.2020 09:05:00.000 GMT+0530,1.17245,1.17251,1.17232,1.17235,466530006.4087
12.08.2020 09:10:00.000 GMT+0530,1.17235,1.17238,1.17204,1.17204,423279998.77930003
12.08.2020 09:15:00.000 GMT+0530,1.17203,1.17218,1.17192,1.17205,340970005.03540003
12.08.2020 09:20:00.000 GMT+0530,1.17205,1.17232,1.17188,1.17225,2289249954.2236
12.08.2020 09:25:00.000 GMT+0530,1.17227,1.17244,1.17214,1.17215,519509998.32159996
12.08.2020 09:30:00.000 GMT+0530,1.17212,1.17212,1.17188,1.17205,459869998.9318
12.08.2020 09:35:00.000 GMT+0530,1.17205,1.17208,1.17181,1.17185,293380004.8828
12.08.2020 09:40:00.000 GMT+0530,1.17184,1.17190,1.17176,1.17188,247299999.23700002
12.08.2020 09:45:00.000 GMT+0530,1.17188,1.17209,1.17186,1.17204,252840000.15260002
12.08.2020 09:50:00.000 GMT+0530,1.17205,1.17209,1.17171,1.17177,295609996.7957
12.08.2020 09:55:00.000 GMT+0530,1.17175,1.17180,1.17121,1.17129,555430004.1199
12.08.2020 10:00:00.000 GMT+0530,1.17128,1.17140,1.17112,1.17136,532380012.5122
12.08.2020 10:05:00.000 GMT+0530,1.17138,1.17178,1.17138,1.17174,453550010.6811
12.08.2020 10:10:00.000 GMT+0530,1.17174,1.17188,1.17159,1.17165,288239997.8639
12.08.2020 10:15:00.000 GMT+0530,1.17166,1.17184,1.17157,1.17169,315719995.4988
12.08.2020 10:20:00.000 GMT+0530,1.17170,1.17173,1.17143,1.17149,258700006.4851
12.08.2020 10:25:00.000 GMT+0530,1.17148,1.17159,1.17130,1.17146,297459997.17719996
12.08.2020 10:30:00.000 GMT+0530,1.17145,1.17155,1.17126,1.17141,414439990.9973
12.08.2020 10:35:00.000 GMT+0530,1.17142,1.17145,1.17125,1.17140,322079994.2016
12.08.2020 10:40:00.000 GMT+0530,1.17141,1.17155,1.17131,1.17150,378349998.4741
12.08.2020 10:45:00.000 GMT+0530,1.17148,1.17182,1.17139,1.17180,417569993.97290003
12.08.2020 10:50:00.000 GMT+0530,1.17176,1.17212,1.17171,1.17205,401539997.1009
12.08.2020 10:55:00.000 GMT+0530,1.17204,1.17211,1.17171,1.17180,430090000.1524
12.08.2020 11:00:00.000 GMT+0530,1.17180,1.17215,1.17176,1.17215,714789981.8420999
12.08.2020 11:05:00.000 GMT+0530,1.17214,1.17231,1.17208,1.17229,326210006.7138
12.08.2020 11:10:00.000 GMT+0530,1.17230,1.17239,1.17213,1.17239,293529994.9645
12.08.2020 11:15:00.000 GMT+0530,1.17238,1.17240,1.17225,1.17235,223299999.23709998
12.08.2020 11:20:00.000 GMT+0530,1.17235,1.17252,1.17225,1.17236,3096780055.9998
12.08.2020 11:25:00.000 GMT+0530,1.17235,1.17238,1.17216,1.17235,289670005.7983
12.08.2020 11:30:00.000 GMT+0530,1.17235,1.17271,1.17209,1.17269,682220005.0353999
12.08.2020 11:35:00.000 GMT+0530,1.17270,1.17327,1.17260,1.17327,992649993.8966
12.08.2020 11:40:00.000 GMT+0530,1.17326,1.17335,1.17293,1.17299,898909996.0328001
12.08.2020 11:45:00.000 GMT+0530,1.17299,1.17346,1.17299,1.17331,1183030014.0381
12.08.2020 11:50:00.000 GMT+0530,1.17331,1.17335,1.17305,1.17329,4156950065.6128
12.08.2020 11:55:00.000 GMT+0530,1.17330,1.17330,1.17273,1.17289,979040008.545
12.08.2020 12:00:00.000 GMT+0530,1.17286,1.17331,1.17267,1.17330,1084840011.5966
12.08.2020 12:05:00.000 GMT+0530,1.17329,1.17389,1.17329,1.17360,2304280029.2969
12.08.2020 12:10:00.000 GMT+0530,1.17361,1.17387,1.17341,1.17345,1169050003.0518
12.08.2020 12:15:00.000 GMT+0530,1.17344,1.17361,1.17313,1.17351,2281900070.1905003
12.08.2020 12:20:00.000 GMT+0530,1.17348,1.17357,1.17317,1.17318,1296760025.0243
12.08.2020 12:25:00.000 GMT+0530,1.17317,1.17335,1.17243,1.17260,1610870040.8936
12.08.2020 12:30:00.000 GMT+0530,1.17261,1.17321,1.17255,1.17294,28670760375.976505
12.08.2020 12:35:00.000 GMT+0530,1.17294,1.17305,1.17259,1.17292,1522889984.1309001
12.08.2020 12:40:00.000 GMT+0530,1.17294,1.17345,1.17280,1.17325,5820399780.2735
12.08.2020 12:45:00.000 GMT+0530,1.17325,1.17351,1.17301,1.17314,2644369964.5996
12.08.2020 12:50:00.000 GMT+0530,1.17315,1.17330,1.17283,1.17325,4615789993.2862
12.08.2020 12:55:00.000 GMT+0530,1.17324,1.17381,1.17319,1.17349,1357789993.2861
12.08.2020 13:00:00.000 GMT+0530,1.17348,1.17399,1.17333,1.17361,1815839996.3379
12.08.2020 13:05:00.000 GMT+0530,1.17361,1.17458,1.17355,1.17453,1772179992.6758
12.08.2020 13:10:00.000 GMT+0530,1.17453,1.17456,1.17372,1.17379,1557479995.7275999
12.08.2020 13:15:00.000 GMT+0530,1.17378,1.17446,1.17375,1.17428,1459900009.1552
12.08.2020 13:20:00.000 GMT+0530,1.17428,1.17489,1.17394,1.17455,4078969940.1855
12.08.2020 13:25:00.000 GMT+0530,1.17455,1.17505,1.17454,1.17488,1893649993.8964999
12.08.2020 13:30:00.000 GMT+0530,1.17489,1.17504,1.17421,1.17424,1669139999.3896997
12.08.2020 13:35:00.000 GMT+0530,1.17423,1.17510,1.17414,1.17504,1244430007.9346
12.08.2020 13:40:00.000 GMT+0530,1.17505,1.17530,1.17461,1.17472,1480529983.5205
12.08.2020 13:45:00.000 GMT+0530,1.17471,1.17520,1.17443,1.17516,1099419975.2809
12.08.2020 13:50:00.000 GMT+0530,1.17516,1.17560,1.17513,1.17526,1062669998.1689999
12.08.2020 13:55:00.000 GMT+0530,1.17526,1.17591,1.17526,1.17580,2612649993.8966007
12.08.2020 14:00:00.000 GMT+0530,1.17581,1.17609,1.17544,1.17544,1169570007.3243
12.08.2020 14:05:00.000 GMT+0530,1.17545,1.17570,1.17527,1.17546,1235349990.8446999
12.08.2020 14:10:00.000 GMT+0530,1.17546,1.17593,1.17502,1.17505,945790016.1744
12.08.2020 14:15:00.000 GMT+0530,1.17505,1.17530,1.17474,1.17484,1075839981.0792
12.08.2020 14:20:00.000 GMT+0530,1.17485,1.17500,1.17468,1.17497,1273339981.0791
12.08.2020 14:25:00.000 GMT+0530,1.17496,1.17510,1.17465,1.17479,787859985.3516
12.08.2020 14:30:00.000 GMT+0530,1.17480,1.17498,1.17446,1.17491,1131829971.3135
12.08.2020 14:35:00.000 GMT+0530,1.17493,1.17510,1.17464,1.17507,1132610000.6103
12.08.2020 14:40:00.000 GMT+0530,1.17506,1.17576,1.17496,1.17570,1221279998.7793
12.08.2020 14:45:00.000 GMT+0530,1.17570,1.17660,1.17570,1.17626,1248540016.1743999
12.08.2020 14:50:00.000 GMT+0530,1.17626,1.17652,1.17593,1.17619,1002509986.8774999
12.08.2020 14:55:00.000 GMT+0530,1.17619,1.17678,1.17598,1.17647,9849260269.1651
12.08.2020 15:00:00.000 GMT+0530,1.17648,1.17729,1.17629,1.17699,1401360015.8691
12.08.2020 15:05:00.000 GMT+0530,1.17699,1.17721,1.17653,1.17700,1242290031.4329998
12.08.2020 15:10:00.000 GMT+0530,1.17699,1.17756,1.17677,1.17686,1499039993.2861
12.08.2020 15:15:00.000 GMT+0530,1.17684,1.17696,1.17669,1.17679,1124569992.0654
12.08.2020 15:20:00.000 GMT+0530,1.17679,1.17718,1.17672,1.17683,1095859985.3516
12.08.2020 15:25:00.000 GMT+0530,1.17684,1.17699,1.17651,1.17679,1069919982.9102
12.08.2020 15:30:00.000 GMT+0530,1.17679,1.17686,1.17646,1.17654,1117159988.4034
12.08.2020 15:35:00.000 GMT+0530,1.17654,1.17704,1.17644,1.17680,1123710006.7138999
12.08.2020 15:40:00.000 GMT+0530,1.17680,1.17749,1.17672,1.17735,3449339935.3028
12.08.2020 15:45:00.000 GMT+0530,1.17736,1.17746,1.17690,1.17699,1265539993.2861
12.08.2020 15:50:00.000 GMT+0530,1.17699,1.17727,1.17643,1.17644,938190002.4415
12.08.2020 15:55:00.000 GMT+0530,1.17644,1.17714,1.17644,1.17711,998979980.4688001
12.08.2020 16:00:00.000 GMT+0530,1.17709,1.17717,1.17686,1.17708,1133460006.7139
12.08.2020 16:05:00.000 GMT+0530,1.17707,1.17751,1.17706,1.17732,1169200012.207
12.08.2020 16:10:00.000 GMT+0530,1.17731,1.17734,1.17676,1.17683,1052880004.8828
12.08.2020 16:15:00.000 GMT+0530,1.17682,1.17726,1.17672,1.17678,1916739959.7168
12.08.2020 16:20:00.000 GMT+0530,1.17678,1.17727,1.17665,1.17727,956870010.3759
12.08.2020 16:25:00.000 GMT+0530,1.17727,1.17794,1.17720,1.17785,1400390014.6484
12.08.2020 16:30:00.000 GMT+0530,1.17784,1.17790,1.17730,1.17741,963680000.3050998
12.08.2020 16:35:00.000 GMT+0530,1.17742,1.17745,1.17695,1.17698,653259998.3215001
12.08.2020 16:40:00.000 GMT+0530,1.17697,1.17762,1.17690,1.17748,992450012.2072
12.08.2020 16:45:00.000 GMT+0530,1.17748,1.17773,1.17720,1.17729,1120580017.0896997
12.08.2020 16:50:00.000 GMT+0530,1.17729,1.17749,1.17668,1.17671,1376940002.4414
12.08.2020 16:55:00.000 GMT+0530,1.17674,1.17678,1.17624,1.17632,1196159988.4033
12.08.2020 17:00:00.000 GMT+0530,1.17631,1.17663,1.17623,1.17636,1210779975.8912
12.08.2020 17:05:00.000 GMT+0530,1.17636,1.17645,1.17606,1.17610,1072139999.3895999
12.08.2020 17:10:00.000 GMT+0530,1.17610,1.17636,1.17598,1.17621,1070420028.6866
12.08.2020 17:15:00.000 GMT+0530,1.17621,1.17629,1.17570,1.17579,1943619995.1172
12.08.2020 17:20:00.000 GMT+0530,1.17579,1.17609,1.17562,1.17562,1619400009.1552
12.08.2020 17:25:00.000 GMT+0530,1.17562,1.17671,1.17562,1.17669,1736470031.7382
12.08.2020 17:30:00.000 GMT+0530,1.17669,1.17726,1.17655,1.17686,1868010040.2832
12.08.2020 17:35:00.000 GMT+0530,1.17688,1.17751,1.17673,1.17693,1423930023.1933
12.08.2020 17:40:00.000 GMT+0530,1.17694,1.17725,1.17684,1.17711,1479810028.0760999
12.08.2020 17:45:00.000 GMT+0530,1.17712,1.17744,1.17687,1.17737,1587100006.1035001
12.08.2020 17:50:00.000 GMT+0530,1.17738,1.17750,1.17676,1.17707,1693099975.586
12.08.2020 17:55:00.000 GMT+0530,1.17708,1.17723,1.17682,1.17700,910349998.4741
12.08.2020 18:00:00.000 GMT+0530,1.17697,1.17701,1.17619,1.17687,2388489990.2344
12.08.2020 18:05:00.000 GMT+0530,1.17687,1.17890,1.17686,1.17871,2870000030.5175
12.08.2020 18:10:00.000 GMT+0530,1.17874,1.17910,1.17830,1.17870,2212579986.5724
12.08.2020 18:15:00.000 GMT+0530,1.17870,1.17959,1.17845,1.17877,2129269989.0137
12.08.2020 18:20:00.000 GMT+0530,1.17878,1.17881,1.17834,1.17841,1249730026.2450001
12.08.2020 18:25:00.000 GMT+0530,1.17841,1.17951,1.17823,1.17909,1821199981.6894999
12.08.2020 18:30:00.000 GMT+0530,1.17908,1.17991,1.17905,1.17973,10806339721.6798
12.08.2020 18:35:00.000 GMT+0530,1.17973,1.17999,1.17946,1.17989,1758610000.6103
12.08.2020 18:40:00.000 GMT+0530,1.17988,1.18013,1.17932,1.17967,1934709991.4551
12.08.2020 18:45:00.000 GMT+0530,1.17969,1.17978,1.17918,1.17938,1277169982.9102
12.08.2020 18:50:00.000 GMT+0530,1.17938,1.17940,1.17887,1.17893,1508200012.207
12.08.2020 18:55:00.000 GMT+0530,1.17894,1.17960,1.17868,1.17957,1557490020.7519
12.08.2020 19:00:00.000 GMT+0530,1.17956,1.18006,1.17930,1.17954,20702519226.0743
12.08.2020 19:05:00.000 GMT+0530,1.17954,1.17981,1.17893,1.17901,1642639999.3896
12.08.2020 19:10:00.000 GMT+0530,1.17901,1.17920,1.17877,1.17907,1742529998.7793
12.08.2020 19:15:00.000 GMT+0530,1.17908,1.17971,1.17904,1.17961,7418979949.9512
12.08.2020 19:20:00.000 GMT+0530,1.17962,1.17963,1.17883,1.17897,1733149993.8964999
12.08.2020 19:25:00.000 GMT+0530,1.17897,1.17897,1.17804,1.17815,3585749999.9999003
12.08.2020 19:30:00.000 GMT+0530,1.17813,1.17817,1.17722,1.17752,1726810028.0761
12.08.2020 19:35:00.000 GMT+0530,1.17753,1.17765,1.17723,1.17734,1910720001.2206998
12.08.2020 19:40:00.000 GMT+0530,1.17735,1.17837,1.17724,1.17832,1911150024.414
12.08.2020 19:45:00.000 GMT+0530,1.17832,1.17889,1.17814,1.17887,1623990005.4932
12.08.2020 19:50:00.000 GMT+0530,1.17886,1.17944,1.17867,1.17936,2016650024.414
12.08.2020 19:55:00.000 GMT+0530,1.17935,1.17973,1.17907,1.17954,2060100036.621
12.08.2020 20:00:00.000 GMT+0530,1.17956,1.17975,1.17915,1.17960,1544170013.4277
12.08.2020 20:05:00.000 GMT+0530,1.17957,1.17983,1.17914,1.17927,2696320037.8418
12.08.2020 20:10:00.000 GMT+0530,1.17928,1.17971,1.17906,1.17958,1934750030.5175002
12.08.2020 20:15:00.000 GMT+0530,1.17958,1.17973,1.17890,1.17893,1527539978.0274003
12.08.2020 20:20:00.000 GMT+0530,1.17894,1.17996,1.17889,1.17978,1790330017.0898001
12.08.2020 20:25:00.000 GMT+0530,1.17979,1.18171,1.17939,1.18055,2636559997.5585995
12.08.2020 20:30:00.000 GMT+0530,1.18055,1.18060,1.17942,1.17958,4892110015.8692
12.08.2020 20:35:00.000 GMT+0530,1.17958,1.18007,1.17930,1.17947,1749509994.5069
12.08.2020 20:40:00.000 GMT+0530,1.17946,1.17961,1.17913,1.17920,1333649993.8964999
12.08.2020 20:45:00.000 GMT+0530,1.17920,1.17950,1.17905,1.17907,1310379959.1066
12.08.2020 20:50:00.000 GMT+0530,1.17907,1.17952,1.17904,1.17932,1166179992.6757
12.08.2020 20:55:00.000 GMT+0530,1.17934,1.17992,1.17934,1.17947,1168389999.3896
12.08.2020 21:00:00.000 GMT+0530,1.17946,1.17963,1.17915,1.17916,1531540008.5449
12.08.2020 21:05:00.000 GMT+0530,1.17916,1.17927,1.17907,1.17909,995759994.5068
12.08.2020 21:10:00.000 GMT+0530,1.17910,1.17970,1.17910,1.17958,1329969985.962
12.08.2020 21:15:00.000 GMT+0530,1.17957,1.17982,1.17926,1.17928,1183539993.2862
12.08.2020 21:20:00.000 GMT+0530,1.17928,1.17957,1.17927,1.17946,849050003.0517999
12.08.2020 21:25:00.000 GMT+0530,1.17948,1.17964,1.17910,1.17957,1359589996.3379998
12.08.2020 21:30:00.000 GMT+0530,1.17956,1.17960,1.17918,1.17924,769779998.7793
12.08.2020 21:35:00.000 GMT+0530,1.17924,1.17946,1.17909,1.17911,1032840003.9673
12.08.2020 21:40:00.000 GMT+0530,1.17910,1.17955,1.17909,1.17944,1039590011.5967
12.08.2020 21:45:00.000 GMT+0530,1.17942,1.17956,1.17874,1.17889,962389999.3896999
12.08.2020 21:50:00.000 GMT+0530,1.17888,1.17961,1.17874,1.17960,768490013.1225001
12.08.2020 21:55:00.000 GMT+0530,1.17961,1.17979,1.17941,1.17974,1045400009.1554
12.08.2020 22:00:00.000 GMT+0530,1.17975,1.17986,1.17947,1.17977,884830001.831
12.08.2020 22:05:00.000 GMT+0530,1.17975,1.18004,1.17970,1.17990,649549995.4223
12.08.2020 22:10:00.000 GMT+0530,1.17989,1.17991,1.17961,1.17986,517709991.455
12.08.2020 22:15:00.000 GMT+0530,1.17982,1.18005,1.17973,1.17988,789960006.7138001
12.08.2020 22:20:00.000 GMT+0530,1.17988,1.17998,1.17927,1.17929,600170005.7983
12.08.2020 22:25:00.000 GMT+0530,1.17927,1.17951,1.17900,1.17917,732889999.3896999
12.08.2020 22:30:00.000 GMT+0530,1.17915,1.17972,1.17915,1.17954,678210002.8991001
12.08.2020 22:35:00.000 GMT+0530,1.17953,1.17959,1.17926,1.17930,700580009.4604001
12.08.2020 22:40:00.000 GMT+0530,1.17929,1.17933,1.17904,1.17904,788450004.5777
12.08.2020 22:45:00.000 GMT+0530,1.17904,1.17935,1.17882,1.17885,929580001.8311
12.08.2020 22:50:00.000 GMT+0530,1.17885,1.17889,1.17844,1.17876,1394149993.8966
12.08.2020 22:55:00.000 GMT+0530,1.17876,1.17902,1.17864,1.17900,766859992.981
12.08.2020 23:00:00.000 GMT+0530,1.17899,1.17915,1.17877,1.17886,692480003.3569
12.08.2020 23:05:00.000 GMT+0530,1.17885,1.17899,1.17873,1.17881,990099998.4740001
12.08.2020 23:10:00.000 GMT+0530,1.17881,1.17922,1.17877,1.17915,804800010.6811001
12.08.2020 23:15:00.000 GMT+0530,1.17915,1.17926,1.17898,1.17901,693499992.3707
12.08.2020 23:20:00.000 GMT+0530,1.17900,1.17909,1.17885,1.17904,859090003.9673
12.08.2020 23:25:00.000 GMT+0530,1.17904,1.17925,1.17892,1.17915,737530014.038
12.08.2020 23:30:00.000 GMT+0530,1.17914,1.17933,1.17898,1.17905,4928069808.9599
12.08.2020 23:35:00.000 GMT+0530,1.17905,1.17926,1.17894,1.17922,711730003.3569999
12.08.2020 23:40:00.000 GMT+0530,1.17923,1.17972,1.17913,1.17965,467950012.207
12.08.2020 23:45:00.000 GMT+0530,1.17964,1.17973,1.17942,1.17943,678970001.2209
12.08.2020 23:50:00.000 GMT+0530,1.17942,1.17966,1.17936,1.17950,1676209983.8256001
12.08.2020 23:55:00.000 GMT+0530,1.17948,1.17954,1.17911,1.17919,841569992.0655
13.08.2020 00:00:00.000 GMT+0530,1.17919,1.17936,1.17916,1.17929,679800003.0518
13.08.2020 00:05:00.000 GMT+0530,1.17930,1.17930,1.17907,1.17917,691419998.1689
13.08.2020 00:10:00.000 GMT+0530,1.17917,1.17937,1.17899,1.17903,12323599929.8096
